bad_flag_desc,ID,MARRIAGE_STAT2,bad_flag,creditcard_usage,vouch_query_cnt_12,loan_query_cnt_12,least_limit_loan,most_due_time_loan_credit,most_due_time_loan_credit_24,pay_time_rate_loan_credit_6,creditcard_industry_cnt,house_loan_cnt,usage_more_100_creditcard_cnt,avg_deposit_6,Vouch_Name,vehicle_loan_due_3,LIVESTAT_CD2,workyear2,due_to_loan_balance,credit_due_to_loan_balance,asset_to_line
GOOD,A010583,20,0,0.41,2,3,270000,0,0,1,3,1,0,,保证,否,自置,3,0.67,0,1.693746856
GOOD,A010584,20,0,0.06,0,4,23500,0,0,1,2,1,0,,保证,否,其他,2,0.33,0,1.8451842296
GOOD,A010585,20,0,0.8,2,1,5000,0,1,1,4,0,0,1531.86,保证,否,自置,27,0.67,0,2.2825705256
GOOD,A010586,20,0,0,1,2,20000,0,0,1,0,0,0,,保证,否,自置,26,10,0,8
GOOD,A010587,20,0,0.18,2,3,120000,0,0,1,4,1,1,,保证,否,自置,3,0.42,0,1.7455333407
GOOD,A010588,10/MISS,0,0.52,0,1,3099,1,1,0.79,3,0,0,13580.31,保证,否,自置,3,5,0,2.3634795145
GOOD,A010589,20,0,0,0,0,380000,0,0,1,0,0,0,,保证,否,其他,16,0.33,0,7.5109848153
GOOD,A010590,20,0,0,0,0,10000,0,0,1,0,0,0,,保证,否,自置,8,0.5,0,3.75
GOOD,A010591,20,0,0,3,1,220000,0,0,1,0,0,0,0,保证,否,自置,19,0.5,0,5
GOOD,A010592,20,0,0.28,4,3,10500,0,1,1,4,0,0,4473.98,保证,否,自置,4,0.25,0,1.8829633659
GOOD,A010593,20,0,0.04,0,1,300000,0,0,1,2,0,0,,抵押,否,自置,26,0.83,1.7,1.3298226017
GOOD,A010594,20,0,0,0,0,15000,0,0,1,0,0,0,301.63,保证,否,自置,17,1,0,5
GOOD,A010595,20,0,0,0,0,170000,0,1,1,0,0,0,428.19,抵押,否,其他,4,0.98,2.55,20
GOOD,A010596,20,0,0.03,2,1,100000,0,0,1,1,1,0,,保证,否,自置,1,0.26,0,1.8736556521
GOOD,A010597,20,0,0.34,0,1,130000,0,1,0.96,3,0,0,,保证,否,自置,10,0.5,0,5.2347456241
GOOD,A010598,10/MISS,0,0.55,3,5,0,0,1,1,7,0,0,13536.06,保证,否,其他,1,10,0,3.1728002183
GOOD,A010599,20,0,0.97,4,5,0,0,1,1,4,0,0,3491.1,保证,否,自置,5,10,0,1.8270284183
GOOD,A010600,20,0,0.19,0,0,0,0,0,1,3,0,0,,保证,否,其他,4,10,0,6.9901826768
GOOD,A010601,20,0,0,1,0,0,0,0,1,0,0,0,,保证,否,其他,10,10,0,2.1482980365
GOOD,A010602,20,0,0,2,0,0,0,0,1,1,0,0,,保证,否,自置,16,10,0,2.1275028844
GOOD,A010603,20,0,0.24,1,1,20000,0,1,1,4,0,0,,保证,否,自置,7,0.4,0,0
GOOD,A010604,20,0,0.46,1,4,0,0,1,1,6,0,0,,保证,否,自置,3,10,0,6.0527190165
GOOD,A010605,20,0,0.16,0,2,220000,0,0,1,2,0,0,,保证,否,自置,10,1.5,0,1.83818123
GOOD,A010606,20,0,0.15,0,1,0,0,0,1,4,0,0,2464.73,信用,否,其他,5,10,0,0
GOOD,A010607,20,0,0,0,4,30000,0,1,1,1,0,0,,抵押,否,自置,5,10,1,7.6666666667
GOOD,A010608,20,0,0,0,0,0,0,0,1,0,0,0,,抵押,否,自置,24,10,2,1.8
GOOD,A010609,20,0,0.21,0,2,100000,0,0,1,2,0,0,,保证,否,自置,4,0.4,0,2.5190804601
GOOD,A010610,10/MISS,0,0.21,1,2,120000,0,0,1,2,0,0,,保证,否,自置,10,0.26,0,1.3673117377
GOOD,A010611,20,0,0,0,0,70000,0,0,1,0,0,0,,保证,否,自置,4,0.67,0,5
GOOD,A010612,20,0,0,0,1,0,0,0,1,1,0,0,,保证,否,自置,6,10,0,0
GOOD,A010613,20,0,0,1,1,460000,0,0,1,1,0,0,,保证,否,自置,4,0.6,0,0.6
GOOD,A010614,20,0,0.09,1,1,490341.3188,0,0,0.75,2,0,0,74.26,保证,否,自置,3,0.41,0,10.626666667
GOOD,A010615,20,0,0.13,3,2,150000,0,0,1,1,0,0,,保证,否,自置,15,0.22,0,0
GOOD,A010616,20,0,0.49,0,1,300000,0,0,1,1,0,0,1915.9,保证,否,自置,2,1,0,0.9783991216
GOOD,A010617,20,0,0,1,0,0,0,0,1,1,0,0,184.18,保证,否,自置,10,10,0,2.34
GOOD,A010618,20,0,0.41,0,0,260000,0,1,0.98,6,0,0,,保证,否,自置,9,0.35,0,4.6112212253
GOOD,A010619,20,0,0,1,1,6000,0,0,1,0,0,0,,保证,否,自置,8,0.5,0,5
GOOD,A010620,20,0,0.29,0,2,200000,0,2,1,5,0,0,,保证,否,自置,16,0.14,0,0
GOOD,A010621,20,0,0.03,1,1,80000,0,1,1,2,0,0,,保证,否,自置,2,0.15,0,0
GOOD,A010622,10/MISS,0,0.53,1,1,200000,0,0,1,6,0,0,4923.63,保证,否,自置,4,1,0,1.0074975598
GOOD,A010623,20,0,0.22,4,5,100000,0,0,1,5,0,0,,保证,否,自置,8,0.6,0,0
GOOD,A010624,20,0,0,0,1,300000,0,0,0.91,0,0,0,,抵押,否,自置,0,1,1.77,1.2166666667
GOOD,A010625,20,0,0.38,5,2,50000,0,0,1,5,0,0,,保证,否,自置,20,0.5,0,0.892171861
GOOD,A010626,20,0,0,0,1,45000,0,0,1,0,0,0,,保证,否,自置,5,1,0,1.5
GOOD,A010627,20,0,0,1,0,100000,0,0,1,0,0,0,,保证,否,自置,6,0.32,0,4.1080305266
GOOD,A010628,20,0,0,2,2,490341.3188,0,0,1,2,0,0,,保证,否,自置,9,0.23,0,0
GOOD,A010629,10/MISS,0,0.06,0,1,40000,0,0,1,2,0,0,,保证,否,自置,2,0.71,0,1.7607183731
GOOD,A010630,20,0,0.01,1,0,490341.3188,0,0,1,4,0,0,,保证,否,自置,7,0.23,0,0
GOOD,A010631,20,0,0.04,1,3,60000,0,2,0.94,2,0,0,,保证,否,自置,6,0.5,0,3.0719694575
GOOD,A010632,20,0,0,0,0,10000,0,0,1,0,0,0,,保证,否,其他,5,0.4,0,2.4137931034
GOOD,A010633,20,0,0.7,5,5,70000,0,1,1,7,0,0,13306.34,保证,否,自置,7,0.8,0,4.4714494646
GOOD,A010634,20,0,0.13,2,0,100000,0,0,1,1,0,0,473.99,保证,否,其他,5,2,0,3.3691965589
GOOD,A010635,20,0,0,2,2,180000,0,0,1,0,0,0,,保证,否,自置,2,0.55,0,0.884057971
GOOD,A010636,20,0,0.24,1,2,228000,0,1,1,2,0,0,,保证,否,自置,3,1,0,5.3572385221
GOOD,A010637,20,0,0.2,0,4,490341.3188,0,0,1,4,0,0,,抵押,否,自置,5,0.19,1.5,17.919395302
GOOD,A010638,20,0,0.18,2,0,8000,0,1,1,4,0,0,,抵押,否,自置,11,0.4,5.14,1.6950618171
GOOD,A010639,20,0,0.03,1,3,54000,0,0,1,1,0,0,,保证,否,自置,5,0.75,0,3.1831712906
GOOD,A010640,20,0,0.33,1,3,30000,0,0,1,9,0,0,,保证,否,自置,10,0.75,0,2.4614621183
GOOD,A010641,20,0,0.34,1,4,150000,0,1,1,3,0,0,76.33,保证,否,自置,5,0.25,0,1.7818882731
GOOD,A010642,20,0,0.16,0,2,101000,0,0,1,1,0,0,,保证,否,自置,8,0.67,0,0
GOOD,A010643,20,0,0,1,0,420000,0,1,1,1,0,0,,保证,否,自置,5,0.48,0,4.0698630967
GOOD,A010644,20,0,0.32,0,1,25000,0,1,1,8,0,0,,抵押,否,其他,5,0.59,1.7,0.8268613458
GOOD,A010645,20,0,0.99,0,3,247000,0,1,0.97,1,0,0,5852.66,保证,否,自置,1,1,0,2.6484765374
GOOD,A010646,20,0,0.03,1,2,0,0,0,0.94,4,0,0,,保证,否,自置,7,10,0,20
GOOD,A010647,20,0,0.21,0,0,110000,0,1,1,5,0,0,,保证,否,自置,5,1,0,3.2340438743
GOOD,A010648,20,0,0,1,2,490341.3188,0,0,1,0,0,0,,保证,否,自置,20,0.1,0,0
GOOD,A010649,20,0,0,0,0,10000,0,0,1,1,0,0,,抵押,否,自置,3,2,0,2.0833333333
GOOD,A010650,20,0,0.76,1,1,99700,0,1,1,4,0,0,,保证,否,自置,1,0.23,0,0.9117348125
GOOD,A010651,20,0,0,0,1,20000,0,0,1,0,0,0,,保证,否,自置,11,0.38,0,13.043478261
GOOD,A010652,20,0,0.03,1,0,50000,0,0,1,1,0,0,,抵押,否,自置,2,0.67,1.45,4
GOOD,A010653,20,0,0.52,2,5,103000,0,3,0.92,5,0,0,4356.91,保证,否,自置,8,0.4,0,0
GOOD,A010654,20,0,1,0,1,200000,0,0,1,2,0,0,,抵押,否,自置,20,1.5,4.5,13.333333333
GOOD,A010655,20,0,0,1,1,168000,0,0,1,0,0,0,,保证,否,自置,13,0.25,0,2.7826086957
GOOD,A010656,20,0,0,0,0,150000,0,0,1,0,0,0,,抵押,否,自置,,1,2.67,20
GOOD,A010657,20,0,0.05,3,4,59000,0,1,0.94,4,0,0,2366.4,保证,否,自置,5,0.5,0,0
GOOD,A010658,20,0,0.27,0,2,76000,0,0,1,4,0,0,681.57,保证,否,自置,11,6.58,0,1.8919823609
GOOD,A010659,20,0,0.02,1,5,230000,0,1,1,1,0,0,,保证,否,自置,6,0.38,0,2.56875
GOOD,A010660,20,0,0.42,0,3,20,0,0,1,8,0,0,,保证,否,自置,8,0.15,0,1.3274923669
GOOD,A010661,20,0,0.23,0,1,202998,0,1,1,4,0,0,,保证,否,自置,7,1,1.75,1.400447443
GOOD,A010662,20,0,0.11,0,3,200000,0,0,1,3,0,0,,保证,否,自置,7,0.21,0,2.0079587175
GOOD,A010663,20,0,0.35,1,1,274000,0,0,1,1,0,0,,信用,否,自置,23,0.2,0,0
GOOD,A010664,10/MISS,0,0,0,0,150000,0,0,1,0,0,0,,保证,否,自置,14,1,0,5.8666666667
GOOD,A010665,20,0,0,1,1,45000,0,0,1,0,0,0,,保证,否,自置,9,1.11,0,6.4053292339
GOOD,A010666,10/MISS,0,0.39,1,2,50000,0,1,0.93,3,0,0,28267.56,保证,否,自置,2,0.75,0,1.5507193787
GOOD,A010667,10/MISS,0,0.54,4,6,10000,0,0,1,6,0,0,5892.26,保证,否,其他,4,0.38,0,0.8771921141
GOOD,A010668,20,0,0,2,0,20000,0,0,1,0,0,0,,保证,否,自置,1,6.67,0,1.3333333333
GOOD,A010669,20,0,0.27,2,6,70000,0,0,1,3,1,1,1111.79,保证,否,自置,15,0.4,0,2.0235790606
GOOD,A010670,10/MISS,0,0.04,0,6,3080,0,1,0.94,2,0,0,9776.87,保证,否,自置,,1,0,4.8135549708
GOOD,A010671,20,0,0,1,0,100000,0,0,1,0,0,0,,保证,否,自置,9,1,0,2.64
GOOD,A010672,20,0,0.98,0,0,50000,0,0,1,1,1,1,,抵押,否,自置,2,1,0,0.6789930656
GOOD,A010673,20,0,0.71,0,1,40000,0,0,1,2,1,0,,保证,否,自置,9,1,0,3.0656088703
GOOD,A010674,20,0,0.04,0,3,90000,0,0,1,2,0,1,,保证,否,自置,20,0.63,0,1.8275862069
GOOD,A010675,20,0,0,0,4,490341.3188,0,0,1,0,0,0,,抵押,否,自置,7,10,0,20
GOOD,A010676,20,0,0,1,1,80000,0,0,1,2,3,0,,信用,否,自置,22,1.33,0,0
GOOD,A010677,20,0,0.08,3,2,100000,0,0,1,4,0,0,,保证,否,自置,8,0.5,0,3.3889726351
GOOD,A010678,20,0,0.9,3,5,15000,0,0,1,6,0,3,2205.03,保证,否,自置,8,0.45,0,1.7650965397
GOOD,A010679,20,0,0.59,1,1,49000,0,0,1,4,1,1,,保证,否,自置,9,0.5,0,4.0959519612
GOOD,A010680,20,0,0,0,3,310000,0,0,1,4,2,0,,保证,否,自置,13,0.57,0,1.434458646
GOOD,A010681,20,0,0.32,2,2,232500,0,0,1,6,1,0,,保证,否,自置,13,0.19,0,5.9139479023
GOOD,A010682,20,0,0.35,3,4,30000,0,0,1,8,0,1,,保证,否,自置,10,0.75,0,2.542399128
GOOD,A010683,20,0,0.05,1,1,90000,0,0,1,4,0,0,,抵押,否,自置,4,0.03,10,11.463414634
BAD,A010684,20,1,0.73,0,1,350000,0,0,1,8,1,2,,保证,否,自置,8,0.18,0,3.5059551795
GOOD,A010685,20,0,0.36,0,0,250000,0,1,0.95,1,0,0,78.23,抵押,否,自置,31,0.45,2,2.5100626619
GOOD,A010686,20,0,0,2,0,220000,0,0,1,3,0,0,778.73,保证,否,其他,13,1.36,0,10.666666667
GOOD,A010687,10/MISS,0,0,0,1,280000,0,0,1,0,0,0,,抵押,否,自置,13,0.23,2,17.934782609
GOOD,A010688,20,0,0.51,1,3,400000,0,1,1,7,1,0,,保证,否,自置,44,0.13,0,2.186188886
GOOD,A010689,20,0,0.29,0,1,200000,0,0,1,6,0,2,,抵押,否,自置,17,1,3,6.2967160774
GOOD,A010690,20,0,0.21,1,2,121000,0,0,1,3,1,0,77.04,保证,否,自置,9,0.4,0,4.2920297008
GOOD,A010691,20,0,0.18,0,1,50000,0,0,1,8,0,0,,保证,否,自置,8,0.39,0,3.2365436439
GOOD,A010692,20,0,0.05,2,3,100000,0,0,1,4,2,0,,保证,否,自置,5,0.21,0,0
GOOD,A010693,20,0,0.72,2,3,57500,1,1,0.96,5,0,0,13727.5,保证,否,自置,12,0.67,0,3.2873329589
GOOD,A010694,20,0,0.33,0,2,109000,0,0,1,3,1,0,,保证,否,自置,14,0.33,0,1.8727643875
GOOD,A010695,20,0,0.15,1,1,10000,0,0,0.97,4,0,0,,保证,否,自置,10,0.5,0,4.0982976696
GOOD,A010696,20,0,0,2,0,150000,0,0,0.8,2,0,0,,保证,否,自置,16,1.33,0,5
GOOD,A010697,20,0,0.32,1,2,130000,0,1,1,4,0,0,540.98,保证,否,自置,16,0.67,0,2.1446134281
GOOD,A010698,20,0,0.37,3,2,10000,0,1,0.97,2,1,0,1468.96,保证,否,自置,12,0.31,0,1.1133833493
GOOD,A010699,20,0,0,1,0,94000,0,0,1,0,0,0,,保证,否,自置,7,2.52,0,4.4117647059
GOOD,A010700,20,0,0.57,1,1,400000,0,0,1,2,0,0,1569.27,保证,否,自置,5,0.75,0,2.7600952785
GOOD,A010701,20,0,0.05,2,1,50000,0,0,1,6,0,0,,保证,否,自置,4,1,0,2.2623999312
GOOD,A010702,20,0,0.2,2,1,0,0,0,1,3,0,0,,保证,否,自置,3,10,0,0.8103889368
GOOD,A010703,10/MISS,0,0.67,0,1,888,0,0,1,1,0,0,2736.56,保证,否,自置,8,10,0,12
GOOD,A010704,20,0,0.18,2,5,8168,0,0,1,3,0,0,3871.23,保证,否,自置,2,1,0,2.2817679138
GOOD,A010705,20,0,0.29,0,1,12000,0,0,1,2,1,0,,保证,否,自置,6,0.39,0,1.8640371316
GOOD,A010706,20,0,0.11,1,0,490341.3188,0,0,1,3,0,0,,抵押,否,自置,1,0.9,1.44,15.842748316
GOOD,A010707,20,0,0,1,1,15000,0,0,1,2,0,0,121.1,保证,否,自置,5,1.07,0,8
GOOD,A010708,20,0,0.69,2,3,60000,0,1,1,8,0,2,2647.57,保证,否,自置,8,1,0,2.2631418383
GOOD,A010709,20,0,0.61,2,1,490341.3188,0,2,0.97,7,0,0,5027.73,保证,否,自置,9,0.25,0,1.8757298707
GOOD,A010710,20,0,0,0,0,20000,0,0,1,0,0,0,,保证,否,自置,6,10,0,12.5
GOOD,A010711,20,0,0.07,1,4,92000,0,0,1,3,0,0,,保证,否,自置,10,0.4,0,1.6958682695
GOOD,A010712,20,0,0,4,11,350000,0,0,1,0,0,0,1012.24,保证,否,自置,17,0.75,0,8.8333333333
GOOD,A010713,20,0,0.96,1,2,10000,0,0,1,2,0,0,1703.28,保证,否,自置,2,0.5,0,0.4820528704
GOOD,A010714,20,0,0.28,0,0,100000,0,1,0.98,6,0,0,,保证,否,自置,1,3,0,2.609326272
GOOD,A010715,20,0,0.22,1,5,200000,0,1,1,6,0,0,2771.31,保证,否,自置,2,0.67,0,2.0875236021
GOOD,A010716,20,0,0.14,0,1,50000,0,1,0.93,2,0,0,,抵押,否,自置,6,1,1.92,2.0777094305
GOOD,A010717,20,0,0.39,0,2,250000,0,1,1,3,0,0,5453.55,保证,否,其他,10,1,0,1.9101721554
GOOD,A010718,20,0,0.55,1,1,100000,0,1,1,3,0,0,1759.83,保证,否,自置,10,0.3,0,0.7236288955
GOOD,A010719,20,0,0.08,0,3,320000,0,0,1,4,1,0,,保证,否,自置,6,0.26,0,4.875663201
GOOD,A010720,20,0,0.7,1,12,40000,0,0,1,6,0,2,3859.92,保证,否,自置,9,0.15,0,3.4511557921
GOOD,A010721,20,0,0.24,0,2,490341.3188,0,0,0.96,4,0,0,500.21,抵押,否,自置,1,0.89,1.44,11.811802044
GOOD,A010722,20,0,0.09,3,10,53000,0,1,1,4,6,0,1667.22,保证,否,自置,17,0.21,0,2.0227404573
GOOD,A010723,10/MISS,0,0.63,1,1,61000,0,0,1,3,3,1,448.94,保证,否,自置,13,0.46,0,3.3231347474
GOOD,A010724,20,0,0.93,3,4,261000,0,1,0.97,4,0,2,8384.47,保证,否,其他,9,0.38,0,1.9652272687
GOOD,A010725,20,0,0.58,0,2,200000,0,0,1,7,0,1,988.83,保证,否,自置,4,1,0,4.2068833025
GOOD,A010726,20,0,0.44,0,3,2000,0,0,1,15,2,2,630.21,抵押,否,自置,16,0.75,3.79,0
GOOD,A010727,20,0,0.54,0,0,100000,0,0,1,1,1,0,896.74,抵押,否,自置,19,1,3.3,3.7776119826
GOOD,A010728,20,0,0,0,1,3000,0,0,1,0,0,0,838.4,保证,否,自置,26,0.83,0,0
GOOD,A010729,20,0,0.65,2,2,12000,0,0,1,3,0,1,2204.45,保证,否,其他,,1.2,0,3.2270556344
GOOD,A010730,20,0,0.08,0,2,10000,0,0,1,3,0,0,,保证,否,自置,3,0.67,0,2.9741899794
GOOD,A010731,20,0,0,0,0,300000,0,0,1,2,0,0,,保证,否,自置,1,10,0,14
GOOD,A010732,10/MISS,0,0.41,0,0,34000,0,0,1,4,0,0,2220.45,保证,否,其他,3,1,0,0.6190357513
GOOD,A010733,20,0,0.42,6,5,20000,0,1,1,4,0,0,12438.34,保证,否,自置,17,1,0,1.3117399082
GOOD,A010734,20,0,0.37,7,1,90000,2,3,0.97,4,2,0,10900.04,抵押,否,自置,15,0.07,0,0
GOOD,A010735,20,0,0,0,1,110000,0,0,1,0,0,0,,保证,否,自置,20,1,0,12.8
GOOD,A010736,20,0,0.11,5,4,125000,0,2,1,6,1,0,2641.03,保证,否,自置,5,0.22,0,1.3316566297
GOOD,A010737,20,0,0,0,1,10000,0,0,1,0,0,0,,保证,否,自置,2,1,0,3.3333333333
GOOD,A010738,20,0,0.38,0,5,490341.3188,0,0,1,2,1,0,603.04,抵押,否,自置,10,0.02,10,2.4184138882
GOOD,A010739,20,0,0,1,1,300000,0,0,1,0,0,0,2175.87,保证,否,自置,3,0.5,0,2.6666666667
GOOD,A010740,20,0,0,0,2,70000,0,1,1,0,0,0,550.02,保证,否,自置,10,2,0,4.2857142857
GOOD,A010741,20,0,0.41,0,2,490341.3188,0,0,1,8,1,0,447.82,抵押,否,自置,3,0.27,6.8,1.4092619924
GOOD,A010742,20,0,0.87,0,4,6000,0,1,0.96,5,0,2,1770.99,保证,否,自置,11,1.67,0,3.2421516771
GOOD,A010743,20,0,0.93,2,4,490341.3188,0,0,1,3,0,1,948.23,保证,否,自置,6,0.67,0,2.5581381514
GOOD,A010744,20,0,0.08,0,1,10000,0,0,1,3,0,0,,信用,否,自置,9,0.33,0,0
GOOD,A010745,20,0,0.31,1,2,490341.3188,0,1,0.95,1,1,0,749.92,保证,否,自置,29,0.06,0,3.1496062992
GOOD,A010746,20,0,0.54,1,5,100000,0,0,1,4,0,1,3739.31,保证,否,其他,8,0.67,0,8.02766655
GOOD,A010747,20,0,0.72,1,2,240000,0,1,1,1,0,0,1360.59,保证,否,自置,10,1,0,1.4143288291
GOOD,A010748,20,0,0.03,1,3,430000,0,0,1,1,0,0,,保证,否,自置,28,0.5,0,2
GOOD,A010749,20,0,0,3,4,10000,0,0,1,1,0,0,1455.88,保证,否,自置,6,0.34,0,0
GOOD,A010750,20,0,0.1,2,2,30000,0,1,1,1,0,0,2756.33,保证,否,自置,2,0.67,0,2.5049745527
GOOD,A010751,20,0,0,1,1,480000,0,0,1,0,0,0,,保证,否,自置,8,0.5,0,2.2510638298
GOOD,A010752,20,0,0,1,2,250000,0,0,1,1,0,0,,保证,否,自置,2,0.5,0,4.0145985401
GOOD,A010753,20,0,0,1,2,150000,0,0,0.95,0,0,0,,保证,否,自置,14,1,0,7.6470588235
GOOD,A010754,20,0,0,0,2,1000,0,0,1,0,1,0,7.57,保证,否,其他,6,0.3,0,0
GOOD,A010755,20,0,0.45,1,1,5000,0,0,1,4,0,0,,保证,否,其他,4,2,0,2.7874780293
GOOD,A010756,20,0,0.19,2,5,10000,0,0,1,1,0,0,1078.55,保证,否,自置,6,0.42,0,1.7476760508
GOOD,A010757,20,0,0.24,0,0,150000,0,0,1,2,0,0,,保证,否,自置,1,0.67,0,4.5293600999
GOOD,A010758,20,0,0.39,0,5,350,0,3,0.98,6,0,2,18671.69,保证,否,自置,6,1,0,4.2834868725
GOOD,A010759,20,0,0,0,0,20000,0,0,1,0,0,0,,信用,否,自置,8,2.5,0,0
GOOD,A010760,20,0,0.33,2,7,80000,0,0,1,9,0,1,943.16,抵押,否,自置,10,0.45,1.43,2.4619242893
GOOD,A010761,20,0,0.05,1,1,150000,0,0,1,5,0,0,,保证,否,自置,11,2.5,0,2.1588516238
GOOD,A010762,20,0,0,4,5,4000,0,0,1,2,0,0,2597.33,保证,否,自置,1,0.5,0,1.6666666667
GOOD,A010763,20,0,0.18,0,0,490341.3188,0,0,1,1,1,0,267.38,保证,否,自置,26,0.3,0,0
GOOD,A010764,20,0,0.3,0,3,270000,0,2,1,2,0,0,12688.59,保证,否,自置,19,0.5,6,2.3589250948
GOOD,A010765,20,0,0,0,0,0,0,0,1,0,0,0,,保证,否,自置,9,10,0,0
GOOD,A010766,20,0,0.5,3,6,420000,0,1,1,5,2,1,4501.44,保证,否,自置,4,0.18,0,3.0585965861
GOOD,A010767,20,0,0.17,3,1,8000,0,0,1,4,0,0,0.13,保证,否,自置,8,0.33,0,0
GOOD,A010768,20,0,0.32,0,5,50000,0,1,1,6,0,0,2289.34,保证,否,自置,2,0.5,0,2.5272990066
GOOD,A010769,20,0,0.87,0,2,170000,0,1,1,4,0,0,12510.24,保证,否,自置,4,3.33,0,3.6212083428
GOOD,A010770,20,0,0.18,2,2,20000,0,1,1,1,0,0,,保证,否,自置,8,1,0,8.5262395021
GOOD,A010771,10/MISS,0,0,1,2,100000,0,0,1,1,0,0,2002.91,保证,否,自置,3,3,0,4.25
GOOD,A010772,20,0,0,2,3,30000,0,7,1,2,0,0,799.76,抵押,否,自置,10,1.33,0,3.8
GOOD,A010773,20,0,0.73,2,2,27371,0,0,1,4,0,2,2169.15,保证,否,自置,8,0.8,0,1.8009710836
GOOD,A010774,20,0,0,0,1,80000,0,0,1,0,0,0,,保证,否,自置,10,0.38,0,7.7973578096
GOOD,A010775,20,0,0,0,1,50000,0,0,1,0,0,0,136.27,保证,否,自置,11,3,0,3
GOOD,A010776,20,0,0,1,1,70000,0,0,1,1,0,0,150.82,保证,否,自置,12,0.75,0,3.6153846154
GOOD,A010777,10/MISS,0,0,1,1,30000,0,0,1,0,0,0,,保证,否,自置,8,0.3,0,5
GOOD,A010778,20,0,0,0,1,60000,0,0,1,0,0,0,,保证,否,自置,6,1,0,20
GOOD,A010779,10/MISS,0,0.02,3,2,130000,0,0,1,2,1,0,0,保证,否,自置,10,0.15,0,3.3860455982
GOOD,A010780,20,0,0.39,0,2,40000,0,1,0.9,2,0,0,,保证,否,自置,11,1.25,0,10.290842253
GOOD,A010781,20,0,0.23,0,2,270000,0,2,0.99,2,0,0,466.8,保证,否,自置,5,2,0,7.9602623702
GOOD,A010782,10/MISS,0,0.44,0,2,50000,0,1,0.95,4,0,1,1321.13,保证,否,自置,15,0.8,0,1.608043895
GOOD,A010783,20,0,0.38,2,5,490341.3188,0,0,1,5,1,0,2635.29,保证,否,自置,,0.23,0,3.9046900436
GOOD,A010784,20,0,0,1,2,20000,0,0,1,0,0,0,,保证,否,其他,8,0.36,0,2.6315789474
GOOD,A010785,20,0,0,0,0,1200,0,0,1,0,0,0,159.11,保证,否,自置,14,10,0,12
GOOD,A010786,20,0,0,1,0,0,0,0,1,2,0,0,,保证,否,自置,11,10,0,1.5384615385
GOOD,A010787,20,0,0,0,2,10000,0,0,1,0,0,0,417.42,保证,否,自置,5,1,0,9.2
GOOD,A010788,20,0,0,1,1,1000,0,0,1,0,0,0,,保证,否,自置,9,1,0,19.4
GOOD,A010789,20,0,0,1,0,20000,0,0,1,0,0,0,257.1,保证,否,自置,12,10,0,1.25
GOOD,A010790,20,0,0.33,0,5,3995,0,0,1,1,0,0,,保证,否,其他,2,2,0,1.982337374
GOOD,A010791,20,0,0,3,1,40000,0,0,1,1,0,0,,保证,否,自置,1,0.67,0,2.875
GOOD,A010792,20,0,0.4,1,2,104250,1,2,0.98,7,0,2,976.75,保证,否,自置,3,0.5,0,2.080767054
GOOD,A010793,20,0,0,1,1,100000,0,0,1,1,0,0,,保证,否,自置,12,0.42,0,4.4943820225
GOOD,A010794,20,0,0.14,0,5,200000,0,1,0.94,6,1,0,164.98,保证,否,自置,12,0.5,0,3.166917117
GOOD,A010795,20,0,0.54,0,5,450000,0,0,1,1,0,0,1420.51,保证,否,自置,5,0.33,0,10.640957964
GOOD,A010796,20,0,0.11,1,1,50000,0,0,1,4,0,0,854.91,保证,否,自置,6,0.13,0,3.1639819526
GOOD,A010797,20,0,0.23,2,2,180000,0,1,1,6,1,1,,保证,否,自置,13,0.86,0,2.5536655006
BAD,A010798,10/MISS,1,0.12,1,5,300000,0,0,1,4,0,0,1418.38,保证,否,其他,1,0.6,0,7.2463505567
GOOD,A010799,10/MISS,0,0.9,1,5,100000,0,0,1,5,0,1,5358.7,保证,否,自置,7,0.75,0,2.1707866388
GOOD,A010800,20,0,0.44,1,4,102688,0,1,1,4,0,0,1000.4,保证,否,自置,6,1,0,2.5295706813
GOOD,A010801,20,0,0,1,0,5000,0,0,1,1,0,0,,保证,否,自置,9,0.67,0,4
GOOD,A010802,20,0,0,0,1,0,0,0,1,1,0,0,,抵押,否,自置,7,10,1.6,2.6
GOOD,A010803,20,0,0.07,1,4,490341.3188,0,0,1,5,0,0,400.98,保证,否,自置,15,0.25,0,1.9677254444
GOOD,A010804,10/MISS,0,0,0,1,2298,0,0,0.67,0,1,0,2313.21,保证,否,自置,2,0.25,0,2.5174825175
GOOD,A010805,20,0,0,2,1,100000,0,0,1,1,0,0,,保证,否,自置,11,2.67,0,4.6728971963
GOOD,A010806,20,0,0.27,0,2,110000,0,1,0.97,5,0,0,1521.24,保证,否,自置,16,0.43,0,6.2290518185
GOOD,A010807,20,0,0,0,0,20000,0,0,1,0,0,0,,保证,否,自置,10,2,0,20
GOOD,A010808,20,0,0.96,0,2,173000,0,0,1,3,0,3,,保证,否,自置,3,0.5,0,3.4458043886
GOOD,A010809,20,0,0,0,1,20000,0,0,1,0,1,0,,保证,否,自置,16,1.56,0,2.2222222222
GOOD,A010810,10/MISS,0,0,1,1,80000,0,0,1,0,0,0,2111.31,保证,否,自置,31,1,0,2
GOOD,A010811,20,0,0,0,1,490341.3188,0,0,1,0,1,0,297.49,保证,否,自置,6,0.33,0,1.2721890982
