bad_flag_desc,ID,MARRIAGE_STAT2,bad_flag,creditcard_usage,vouch_query_cnt_12,loan_query_cnt_12,least_limit_loan,most_due_time_loan_credit,most_due_time_loan_credit_24,pay_time_rate_loan_credit_6,creditcard_industry_cnt,house_loan_cnt,usage_more_100_creditcard_cnt,avg_deposit_6,Vouch_Name,vehicle_loan_due_3,LIVESTAT_CD2,workyear2,due_to_loan_balance,credit_due_to_loan_balance,asset_to_line
GOOD,A000216,20,0,0.66,0,5,5150,0,1,0.99,8,0,4,,保证,否,自置,5,4,0,0
GOOD,A000217,20,0,0.47,0,2,25500,0,1,1,3,0,0,556.08,保证,否,自置,3,0.5,0,4.6551954891
GOOD,A000218,10/MISS,0,0.48,0,2,80000,0,0,1,1,0,0,,保证,否,其他,2,1,0,2.9437739182
GOOD,A000219,10/MISS,0,0.7,1,3,375000,0,2,1,5,0,0,,保证,否,自置,3,1,0,6.0445970369
GOOD,A000220,20,0,0.34,4,6,30000,0,0,1,1,0,0,,保证,否,自置,1,0.17,0,1.1619173793
GOOD,A000221,10/MISS,0,0.59,2,5,100000,1,1,0.96,3,0,0,2952.65,保证,否,自置,2,0.33,0,1.3304949441
BAD,A000222,20,1,0.9,0,3,300000,0,2,1,3,0,0,,保证,否,自置,2,1,0,2.7888427697
GOOD,A000223,20,0,0.47,5,7,190000,0,1,1,13,0,0,32.42,保证,否,自置,2,0.38,0,0
GOOD,A000224,20,0,0,4,6,490341.3188,0,1,0.84,0,0,0,,抵押,否,自置,2,0.17,1.43,0
GOOD,A000225,20,0,0.29,1,2,250000,0,0,1,2,0,0,,信用,否,其他,3,0.5,0,0
GOOD,A000226,10/MISS,0,0.24,0,4,416,0,1,0.98,1,0,0,,保证,否,其他,1,1,0,0.8411490095
GOOD,A000227,10/MISS,0,0.72,0,3,888,0,0,1,3,0,1,226.15,保证,否,自置,2,0.25,0,2.8830387228
GOOD,A000228,10/MISS,0,0.97,0,4,3000,0,2,0.9,3,0,0,,保证,否,自置,4,1,0,2.9233917499
GOOD,A000229,20,0,0.05,0,6,110000,0,3,0.94,3,1,0,467.02,保证,否,自置,7,0.33,0,0
GOOD,A000230,20,0,0.37,1,4,390000,0,2,0.98,4,0,0,,保证,否,自置,4,2.63,0,18.501289804
GOOD,A000231,20,0,0.38,4,6,0,0,2,0.95,4,0,0,,保证,否,自置,23,10,0,3.6990169123
BAD,A000232,20,1,0.98,3,3,490341.3188,0,1,1,3,0,0,,保证,否,自置,1,1,0,2.3082956653
GOOD,A000233,10/MISS,0,0.04,0,2,100000,0,0,1,1,0,0,,信用,否,自置,2,0.38,0,0
GOOD,A000234,10/MISS,0,0,0,1,0,0,0,1,0,0,0,,信用,否,自置,2,10,0,0
GOOD,A000235,10/MISS,0,0.96,0,0,5000,0,1,1,2,0,0,446.25,保证,否,自置,2,2,0,5.348241135
GOOD,A000236,20,0,0.76,2,1,20000,0,1,0.92,2,0,0,,保证,否,自置,6,0.25,0,2.7966966078
GOOD,A000237,20,0,0.61,0,5,20000,0,1,0.98,5,0,0,,保证,否,其他,4,0.33,0,2.3675422419
GOOD,A000238,20,0,0.37,1,8,150000,0,0,1,4,0,0,,保证,否,自置,8,0.36,0,15.805237329
GOOD,A000239,20,0,0,1,5,103000,0,1,1,0,0,0,,保证,否,自置,8,0.5,0,1.8379804142
GOOD,A000240,10/MISS,0,0.36,0,1,13000,0,1,0.93,3,0,1,,保证,否,自置,3,0.33,0,0
BAD,A000241,20,1,0.78,4,7,0,0,0,1,11,0,0,,信用,否,其他,,10,0,20
GOOD,A000242,20,0,0,2,9,0,0,0,1,0,0,0,,保证,否,自置,1,10,0,1.8518518519
GOOD,A000243,20,0,0.15,0,4,40000,0,1,1,8,0,0,,信用,否,其他,,0.25,0,0
GOOD,A000244,10/MISS,0,0,0,0,0,0,0,1,0,0,0,,信用,否,自置,7,10,0,0
GOOD,A000245,20,0,0.47,0,2,87000,0,4,0.96,7,0,0,,抵押,否,自置,13,1,1.93,9.6282067946
GOOD,A000246,20,0,0.46,1,0,400000,0,1,1,2,0,0,,信用,否,自置,1,0.33,0,0
GOOD,A000247,10/MISS,0,0,0,0,0,0,0,1,0,0,0,,信用,否,其他,5,10,0,0
BAD,A000248,20,1,0.75,1,5,30000,0,0,1,7,0,0,,保证,否,自置,3,0.21,0,0
GOOD,A000249,20,0,0.88,6,8,289700,0,0,1,6,0,0,,保证,否,自置,13,0.5,0,2.2589555978
GOOD,A000250,20,0,0.75,2,1,420000,0,1,1,7,0,0,,保证,否,自置,13,0.25,0,0
BAD,A000251,20,1,0.46,2,3,80000,0,0,0.97,5,0,0,,信用,否,自置,3,10,0,0
GOOD,A000252,20,0,0.52,0,3,100000,0,1,1,7,0,0,,保证,否,其他,2,10,0,3.7674446141
GOOD,A000253,20,0,0.38,2,7,84000,0,3,0.98,7,1,0,,抵押,否,自置,7,0.28,0,1.3025859051
GOOD,A000254,20,0,0.45,2,4,40000,0,2,1,8,1,2,,保证,否,自置,15,0.31,0,3.1871798876
GOOD,A000255,20,0,1,0,1,300000,1,1,0.97,4,0,2,,保证,否,自置,2,1,0,8.1635052132
BAD,A000256,20,1,0.93,2,4,110000,0,1,1,5,0,0,,保证,否,自置,3,0.67,0,0
GOOD,A000257,20,0,0.51,0,4,50000,0,1,0.96,5,0,2,277.35,保证,否,自置,2,1,0,3.0555436729
GOOD,A000258,20,0,0,1,1,85000,1,1,0.98,1,1,0,,保证,否,自置,15,0.22,0,2.0889792685
GOOD,A000259,10/MISS,0,1,0,2,30000,0,1,0.83,1,0,1,,保证,否,自置,13,0.5,0,2.7993505507
GOOD,A000260,20,0,0.59,0,9,20000,0,1,0.96,6,0,0,,保证,否,自置,5,0.7,0,20
GOOD,A000261,20,0,0.86,0,1,40000,0,1,0.98,4,0,0,,保证,否,自置,4,0.45,0,0
GOOD,A000262,10/MISS,0,0.5,2,2,300000,0,1,1,9,0,0,,保证,否,自置,7,0.46,0,0
GOOD,A000263,20,0,0.49,1,3,150000,1,0,0.96,4,0,0,,保证,否,自置,4,1.33,0,3.3983782939
GOOD,A000264,20,0,0.36,7,10,340000,0,6,1,7,0,0,,保证,否,自置,14,0.33,0,2.0173063763
GOOD,A000265,20,0,0.32,1,1,90000,0,1,0.77,2,0,0,,信用,否,自置,15,0.56,0,0
GOOD,A000266,20,0,0,1,0,50000,0,0,1,1,0,0,,信用,否,自置,4,1,0,0
GOOD,A000267,10/MISS,0,1,2,4,30000,0,0,1,2,0,1,,保证,否,自置,4,0.27,0,0
GOOD,A000268,20,0,0.78,3,6,30000,0,0,1,6,0,1,,保证,否,自置,5,0.25,0,5.0190580805
GOOD,A000269,20,0,0.98,1,1,50000,1,1,0.95,2,0,1,1664,保证,否,自置,15,0.83,0,0
GOOD,A000270,20,0,0.66,1,6,20000,0,0,1,5,0,4,,保证,否,其他,3,1,0,0.8208008312
GOOD,A000271,20,0,0.32,0,6,10000,0,1,0.98,6,0,0,,保证,否,自置,1,1.67,0,2.1502560716
GOOD,A000272,10/MISS,0,0.35,2,8,6000,0,0,1,2,0,0,699.87,保证,否,自置,5,1.6,0,14.122751958
GOOD,A000273,20,0,0.71,2,8,490341.3188,0,0,1,2,1,0,13.73,保证,否,自置,7,0.26,0,0
GOOD,A000274,10/MISS,0,0.36,2,3,490341.3188,0,0,1,2,0,1,,保证,否,自置,2,0.14,0,1.9011298415
GOOD,A000275,20,0,0.83,3,3,20000,0,1,0.97,2,0,0,73.78,保证,否,其他,6,0.5,0,1.4022821326
GOOD,A000276,10/MISS,0,0.47,0,4,3500,0,1,1,4,0,0,,保证,否,自置,2,1,0,2.2880328256
GOOD,A000277,20,0,0.91,0,5,50000,0,0,1,4,0,0,,保证,否,自置,13,0.4,0,1.2728548154
GOOD,A000278,20,0,0.42,2,6,247000,0,3,0.96,3,0,0,,保证,否,自置,12,0.63,0,3.6042013001
GOOD,A000279,20,0,0.55,0,2,3900,0,1,0.96,3,0,0,,保证,否,自置,1,10,0,5.8380703641
GOOD,A000280,10/MISS,0,0.45,6,2,30000,1,1,0.96,10,0,0,385.63,保证,否,自置,7,1,0,1.8132637524
GOOD,A000281,20,0,0,0,3,202000,1,1,0.96,3,0,0,,保证,否,其他,4,0.38,0,5.0898546873
GOOD,A000282,20,0,0,1,1,150000,0,3,0.83,2,0,0,,保证,否,自置,4,1,0,0
GOOD,A000283,20,0,0.27,1,16,240018,0,2,1,9,0,0,530.36,保证,否,自置,,0.14,0,0
GOOD,A000284,20,0,0.5,1,1,10000,0,1,0.98,7,0,0,,保证,否,自置,3,0.5,0,0
GOOD,A000285,20,0,0.36,2,4,106000,1,1,0.93,3,0,1,,保证,否,自置,4,0.15,0,2.4083045658
GOOD,A000286,20,0,0.57,6,7,41000,0,0,1,8,1,1,,保证,否,自置,2,0.21,0,2.3330888775
GOOD,A000287,20,0,0.66,6,7,40000,0,0,1,6,0,2,,保证,否,自置,6,0.57,0,1.594090294
GOOD,A000288,20,0,0.92,2,1,100000,0,0,1,2,0,1,,保证,否,其他,,1,0,0
GOOD,A000289,20,0,0.95,6,1,414000,0,1,1,3,0,0,257.63,保证,否,自置,4,0.15,0,3.9536851133
GOOD,A000290,20,0,0.31,0,9,200000,0,2,1,8,1,2,,保证,否,自置,7,0.2,0,2.1144483545
GOOD,A000291,10/MISS,0,0.72,1,1,0,0,0,1,3,0,0,680.75,保证,否,其他,4,10,0,0.4498182734
GOOD,A000292,20,0,0.3,3,4,50000,0,2,0.89,8,0,0,,保证,否,自置,3,0.67,0,2.4974416832
BAD,A000293,10/MISS,1,0.08,0,2,0,0,0,1,1,0,0,,信用,否,自置,5,10,0,3.4146508032
BAD,A000294,10/MISS,1,0.4,4,2,200000,0,2,1,7,0,0,26.46,保证,否,自置,1,0.11,0,1.0380734188
GOOD,A000295,20,0,0.95,8,4,15000,0,1,0.92,4,0,0,,保证,否,自置,7,0.57,0,1.9616458994
GOOD,A000296,20,0,0.06,1,1,490341.3188,0,1,0.99,1,0,0,,信用,否,其他,3,0.08,0,0
GOOD,A000297,20,0,0.73,2,5,140000,1,3,0.95,10,0,0,,保证,否,自置,7,0.42,0,2.5515617472
GOOD,A000298,10/MISS,0,0.4,0,1,240000,0,0,1,9,0,0,,抵押,否,自置,2,0.44,1.43,4.5308939001
GOOD,A000299,20,0,0.14,1,1,390000,0,2,1,2,0,0,112.27,信用,否,自置,4,0.25,0,0
GOOD,A000300,20,0,0.35,3,8,290000,1,0,0.98,8,0,0,,抵押,否,自置,13,0.84,1.5,4.0626392239
GOOD,A000301,20,0,0.5,0,1,250000,1,1,0.97,2,0,0,,保证,否,自置,9,0.83,0,0
GOOD,A000302,20,0,0.7,0,3,20000,1,1,0.97,3,0,0,,保证,否,自置,9,1,0,1.4933416441
BAD,A000303,20,1,0,1,2,280000,1,0,0.57,0,0,0,,抵押,否,自置,11,1,1.44,0
GOOD,A000304,10/MISS,0,0,0,0,0,0,0,1,0,0,0,,信用,否,自置,13,10,0,0
GOOD,A000305,10/MISS,0,0.46,0,0,490341.3188,1,2,0.96,3,0,0,,保证,否,自置,11,0.63,0,1.8164601762
GOOD,A000306,20,0,0.53,2,5,50000,0,0,1,5,0,0,,保证,否,自置,14,0.22,0,0
GOOD,A000307,20,0,0.66,0,4,32832,0,1,0.97,7,0,1,317.04,保证,否,自置,4,1,0,9.016757798
GOOD,A000308,20,0,0.63,1,0,80000,0,1,0.96,3,0,0,,保证,否,其他,4,1,0,13.187624733
GOOD,A000309,10/MISS,0,0.33,1,3,100000,0,0,1,4,0,0,,信用,否,其他,8,0.27,0,0
GOOD,A000310,10/MISS,0,0.41,4,7,1000,0,1,1,15,1,4,,保证,否,自置,3,0.55,0,1.5800284405
GOOD,A000311,20,0,0.56,1,1,50000,0,0,1,3,1,0,,信用,否,自置,1,0.17,0,0
GOOD,A000312,20,0,0.82,5,6,125000,0,1,0.99,8,2,2,,保证,否,自置,12,0.28,0,2.8228672003
GOOD,A000313,20,0,0.83,0,5,178000,0,1,1,6,1,0,169.67,保证,否,自置,3,0.06,0,1.9643265821
BAD,A000314,20,1,0.69,1,4,4300,0,1,0.98,6,0,3,,保证,否,自置,4,5,0,1.8139529259
BAD,A000315,20,1,0.48,0,1,0,0,0,1,1,0,0,,信用,否,自置,4,10,0,2.7137134115
GOOD,A000316,20,0,0.72,1,5,200000,0,1,0.87,6,0,0,,保证,否,其他,0,0.33,0,3.2889459329
BAD,A000317,20,1,0.77,2,6,50000,0,1,0.83,4,0,0,,保证,否,其他,,0.45,0,1.521636734
GOOD,A000318,20,0,0.59,0,2,0,0,0,1,5,0,0,,信用,否,自置,4,10,0,0
GOOD,A000319,20,0,0.57,1,1,166000,7,7,0.74,6,0,0,,保证,否,自置,20,0.16,0,0
GOOD,A000320,20,0,0.26,1,3,150000,0,1,0.96,5,0,0,,信用,否,其他,7,0.08,0,0
GOOD,A000321,10/MISS,0,0.71,4,3,125,0,1,1,2,0,2,1595.8,保证,否,自置,2,10,0,1.5998950469
GOOD,A000322,10/MISS,0,0.1,0,3,50000,0,1,0.95,2,0,0,,保证,否,自置,1,10,0,4.3260367513
GOOD,A000323,10/MISS,0,0.42,1,2,45000,0,0,1,2,0,0,,保证,否,自置,19,1.11,0,2.4004993039
GOOD,A000324,20,0,0.88,0,1,50000,0,0,1,4,0,0,,信用,否,自置,6,0.33,0,0
GOOD,A000325,20,0,0.31,2,6,8000,0,0,1,8,0,2,618.92,保证,否,自置,5,0.5,0,3.2168567252
GOOD,A000326,10/MISS,0,0.69,0,3,2500,0,0,1,5,0,1,288.92,保证,否,其他,6,10,0,11.080890501
GOOD,A000327,20,0,0.9,0,6,230000,0,1,1,2,0,2,1210.92,保证,否,自置,3,1,0,0
GOOD,A000328,20,0,0.42,2,9,11499,0,0,1,3,0,0,,保证,否,自置,8,1.33,0,3.1560134681
GOOD,A000329,10/MISS,0,0.12,6,2,20000,0,1,1,5,0,0,,保证,否,自置,3,0.28,0,1.1431615683
GOOD,A000330,20,0,0.28,0,2,203000,0,2,0.99,13,0,0,,信用,否,自置,5,0.06,0,0
GOOD,A000331,20,0,0.07,1,5,140000,0,1,0.84,3,0,0,,抵押,是,自置,6,0.13,1.43,0
GOOD,A000332,10/MISS,0,0,2,5,150000,0,0,1,0,0,0,135.71,信用,否,自置,15,0.48,0,0
GOOD,A000333,20,0,0.23,0,1,100000,0,1,0.97,6,0,0,,保证,否,其他,1,0.24,0,0
GOOD,A000334,20,0,0.18,1,1,300000,0,2,0.94,6,0,0,340.41,保证,否,自置,22,0.67,0,1.5926722917
GOOD,A000335,10/MISS,0,0.61,0,2,11500,0,1,0.96,2,1,1,,保证,否,自置,10,0.43,0,2.3593619929
GOOD,A000336,10/MISS,0,0.5,2,2,400000,0,0,1,2,0,1,383.94,保证,否,自置,3,1,0,1.4026455297
GOOD,A000337,20,0,0.8,1,2,50000,0,0,1,1,0,0,,保证,否,自置,2,0.33,0,1.9911862656
GOOD,A000338,20,0,0.61,2,1,6400,0,1,1,1,0,0,208.39,保证,否,自置,2,0.67,0,7.5420906675
GOOD,A000339,20,0,0.43,3,6,160000,0,0,1,4,0,2,,保证,否,自置,10,0.67,0,10.403101259
GOOD,A000340,20,0,0.64,2,12,28000,0,2,0.98,9,0,2,1835.75,保证,否,自置,16,0.83,0,2.0850771629
GOOD,A000341,20,0,0.43,1,4,0,0,0,0.98,5,0,0,,保证,否,自置,,10,0,1.9587942574
GOOD,A000342,10/MISS,0,0,0,0,0,0,0,1,0,0,0,,信用,否,自置,3,10,0,4.8666666667
GOOD,A000343,10/MISS,0,0.38,2,7,200000,0,1,1,8,0,0,,保证,否,自置,8,0.82,0,2.4089197173
GOOD,A000344,20,0,0.44,0,1,10000,1,0,0.92,7,0,0,,信用,否,其他,,6,0,0
GOOD,A000345,10/MISS,0,0.09,2,3,100000,0,1,1,5,0,0,,保证,否,自置,4,0.18,0,1.4302559522
GOOD,A000346,20,0,0.42,2,5,455000,0,0,1,6,0,0,,保证,否,自置,2,1,0,6.4250381032
BAD,A000347,20,1,0.32,3,3,300000,1,1,0.95,6,0,0,,保证,否,自置,1,1,0,7.2330289032
GOOD,A000348,20,0,0,4,4,190000,0,0,1,0,0,0,,信用,否,自置,11,0.21,0,0
BAD,A000349,20,1,0,0,2,40000,0,0,1,0,0,0,46.75,信用,否,其他,,0.71,0,0
GOOD,A000350,10/MISS,0,0,0,0,0,0,0,1,1,0,0,,信用,否,其他,,10,0,0
GOOD,A000351,20,0,0.25,4,8,50000,0,0,1,1,0,0,,保证,否,自置,15,0.3,0,1.9636140254
GOOD,A000352,20,0,0.01,0,1,10000,0,1,1,8,0,0,,信用,否,其他,,0.3,0,0
GOOD,A000353,20,0,0.37,1,4,77800,0,2,0.97,1,0,0,,保证,否,自置,10,0.63,0,3.3597929199
GOOD,A000354,10/MISS,0,0.03,0,0,50000,1,1,0.9,2,0,0,667.62,保证,否,自置,1,1,0,1.9999800002
GOOD,A000355,10/MISS,0,0.55,1,5,6530,0,1,0.99,6,4,0,73.18,抵押,否,自置,14,0.12,2.06,3.4353157328
GOOD,A000356,10/MISS,0,0,0,1,0,0,0,1,1,0,0,26.24,信用,否,自置,1,10,0,0
GOOD,A000357,20,0,0.48,5,2,100000,0,1,1,6,1,3,,保证,否,自置,14,0.52,0,1.4158980944
BAD,A000358,20,1,0.45,0,6,331000,0,1,1,6,0,2,694.9,保证,否,自置,10,0.31,0,1.8298282592
GOOD,A000359,20,0,0.38,3,6,202000,0,2,0.98,4,0,0,,保证,否,自置,10,0.33,0,3.3063425569
GOOD,A000360,20,0,0.67,0,5,14000,0,1,0.96,6,1,1,,保证,否,自置,4,0.6,0,2.7696052827
GOOD,A000361,20,0,0.73,1,2,0,0,2,1,4,0,0,,保证,否,自置,9,10,0,2.0626489691
GOOD,A000362,10/MISS,0,0.29,3,1,0,2,3,0.94,8,0,0,,保证,否,自置,22,10,0,2.0150729258
GOOD,A000363,20,0,0,0,1,0,0,0,1,1,0,0,,信用,否,其他,2,10,0,10
GOOD,A000364,10/MISS,0,0.71,1,1,135000,0,0,1,2,0,0,,保证,否,自置,7,2.5,0,9.8156632564
GOOD,A000365,10/MISS,0,0.21,0,0,0,0,0,0.75,4,0,0,,信用,否,其他,4,10,0,8.9156089421
BAD,A000366,20,1,0.68,0,5,200000,0,0,1,8,0,0,,信用,否,自置,6,0.2,0,0
GOOD,A000367,20,0,0.04,0,4,97000,0,1,0.95,3,0,0,,信用,否,自置,5,0.23,0,0
GOOD,A000368,20,0,0.04,0,1,490000,0,2,0.88,2,0,0,,保证,否,自置,10,0.49,0,0.9550561798
GOOD,A000369,20,0,0.25,3,3,490341.3188,0,2,0.94,5,0,0,,抵押,否,自置,10,0.19,1.43,2.1124320853
GOOD,A000370,20,0,0.95,1,5,200000,0,0,1,5,0,0,,保证,否,自置,2,0.31,0,0
GOOD,A000371,20,0,0.79,1,2,100000,0,0,1,5,0,1,,保证,否,其他,12,1,0,1.6774161082
GOOD,A000372,20,0,0.49,4,4,50000,0,1,1,2,0,1,,保证,否,自置,14,0.67,0,0
GOOD,A000373,10/MISS,0,0.04,0,0,332000,1,2,0.88,1,0,0,8208.07,保证,否,自置,8,1,0,11.56
GOOD,A000374,20,0,0,1,4,117000,0,1,0.95,0,0,0,65.53,保证,否,自置,1,3,0,2.0909090909
GOOD,A000375,10/MISS,0,0.5,0,2,5000,0,1,0.97,6,0,0,804.93,保证,否,自置,0,10,0,0
GOOD,A000376,10/MISS,0,0.15,1,1,64100,0,1,1,7,0,0,90,保证,否,自置,2,4.68,0,0
GOOD,A000377,20,0,0.34,5,4,7800,0,2,0.99,11,0,1,,保证,否,自置,5,0.29,0,3.0676571791
GOOD,A000378,20,0,1,0,4,4479,0,0,1,2,0,0,,保证,否,自置,4,1,0,2.3915663803
BAD,A000379,20,1,0.6,2,6,40000,0,0,1,3,0,2,,保证,否,自置,8,1,0,1.7854708124
GOOD,A000380,10/MISS,0,0.05,2,2,490341.3188,0,1,0.93,2,0,0,,保证,否,自置,3,0.24,0,1.433235069
GOOD,A000381,10/MISS,0,1,1,4,100000,0,0,1,3,1,0,,保证,否,自置,1,0.23,0,1.440032915
BAD,A000382,20,1,0.52,1,2,90000,1,1,0.94,6,0,2,,保证,否,自置,13,1.5,0,2.553537898
GOOD,A000383,20,0,0.68,3,1,490341.3188,0,0,1,4,0,1,,保证,否,自置,3,0.43,0,4.1722753347
GOOD,A000384,20,0,0.87,1,5,0,0,0,1,2,0,0,,保证,否,自置,6,10,0,0
BAD,A000385,20,1,0.36,2,2,60000,0,0,1,4,0,0,,信用,否,自置,4,10,0,0
GOOD,A000386,20,0,0.13,3,3,310000,0,1,0.98,3,0,0,467.02,信用,否,自置,6,0.22,0,0
GOOD,A000387,20,0,0.09,0,2,130000,0,0,1,3,0,0,,信用,否,自置,3,0.36,0,0
GOOD,A000388,20,0,0.03,2,7,80000,0,0,1,2,0,0,,保证,否,自置,3,0.43,0,1.38448217
GOOD,A000389,10/MISS,0,0.2,6,5,150000,0,1,0.97,2,0,0,639.75,保证,否,自置,31,0.4,0,0
GOOD,A000390,20,0,0,0,1,0,0,0,1,1,0,0,,信用,否,自置,3,10,0,0
GOOD,A000391,20,0,0.55,0,0,100000,0,2,0.93,5,0,0,,保证,否,其他,1,1,0,12.259770439
GOOD,A000392,20,0,0.44,7,9,83000,0,1,1,8,0,0,,保证,否,自置,7,0.75,0,0
GOOD,A000393,20,0,0.77,1,2,30000,0,1,1,7,0,0,,保证,否,自置,7,0.5,0,5.2533212103
GOOD,A000394,20,0,0,0,0,0,0,0,1,0,0,0,,信用,否,自置,3,10,0,0
GOOD,A000395,20,0,0.82,3,5,50000,0,1,1,2,0,0,,保证,否,自置,3,0.2,0,1.1179893028
GOOD,A000396,10/MISS,0,0.61,3,3,100000,0,0,1,3,1,1,,保证,否,自置,4,0.13,0,0
GOOD,A000397,20,0,0.44,3,5,20000,0,1,0.99,7,0,1,,保证,否,自置,4,0.35,0,4.2141874836
GOOD,A000398,20,0,0.39,2,2,10198,0,1,1,3,0,0,,保证,否,其他,,6.25,0,0
GOOD,A000399,20,0,0.3,0,1,490341.3188,0,0,0.89,2,0,0,,信用,否,自置,5,1.67,0,0
GOOD,A000400,10/MISS,0,0,0,1,0,0,0,1,1,0,0,,信用,否,自置,6,10,0,0
GOOD,A000401,20,0,0.54,2,1,3850,0,0,1,3,0,1,,保证,否,自置,3,4.29,0,0
GOOD,A000402,20,0,0.2,1,3,115000,0,2,1,3,1,0,,保证,否,自置,7,0.17,0,1.8841110226
GOOD,A000403,20,0,0.69,0,1,48840,0,1,0.98,3,0,1,324.95,保证,否,自置,4,1,0,2.8766310795
BAD,A000404,20,1,0.23,2,3,0,0,1,0.98,5,0,0,,信用,否,自置,3,10,0,3.2297710092
BAD,A000405,20,1,0.93,0,2,0,0,0,1,4,0,0,,信用,否,自置,4,10,0,20
GOOD,A000406,10/MISS,0,0.46,1,5,50000,0,1,1,6,0,0,,保证,否,自置,5,0.71,0,3.2483967808
GOOD,A000407,20,0,0.95,0,3,50000,0,0,1,2,0,0,,保证,否,自置,2,0.67,0,2.7797515944
GOOD,A000408,20,0,0.92,0,3,50000,0,0,1,1,0,0,,信用,否,自置,2,0.4,0,0
BAD,A000409,20,1,0.51,1,0,42000,0,0,1,2,0,0,,信用,否,自置,3,0.22,0,0
GOOD,A000410,10/MISS,0,0.3,1,3,50000,0,1,0.95,6,0,0,,保证,否,自置,5,1,0,2.6339863906
GOOD,A000411,10/MISS,0,0.69,0,4,70000,0,1,1,6,0,0,,保证,否,自置,0,0.6,0,0.8852052174
GOOD,A000412,20,0,0.25,0,7,144000,1,5,0.88,7,0,0,850.46,保证,否,自置,19,0.5,0,0
GOOD,A000413,20,0,0.53,3,4,50000,0,1,0.98,6,0,0,,保证,否,自置,4,0.6,0,0
GOOD,A000414,10/MISS,0,0.25,1,1,490341.3188,0,0,1,1,0,0,3.43,信用,否,自置,3,0.1,0,0
GOOD,A000415,20,0,0.61,0,2,50000,0,0,1,4,0,0,,信用,否,自置,4,0.16,0,0
GOOD,A000416,20,0,0,0,0,60000,0,0,1,0,0,0,227.05,信用,否,自置,8,0.83,0,0
GOOD,A000417,20,0,0.46,3,1,100000,0,2,0.97,4,0,0,,保证,否,自置,3,0.2,0,0
GOOD,A000418,20,0,0.43,1,2,50000,0,2,0.88,3,0,0,2128.12,保证,否,自置,4,0.2,0,3.8113079955
GOOD,A000419,10/MISS,0,0.48,0,5,21000,0,1,0.98,7,0,3,483.17,保证,否,自置,7,1.2,0,3.000513838
GOOD,A000420,10/MISS,0,0.6,0,2,100000,0,1,0.88,5,0,1,,保证,否,自置,3,0.5,0,2.1968389327
GOOD,A000421,20,0,0.6,2,7,3220,0,0,1,7,0,1,,保证,否,自置,2,0.56,0,3.0243185454
GOOD,A000422,20,0,0.87,1,5,490341.3188,0,0,1,3,1,2,,保证,否,自置,2,0.19,0,3.4162606197
GOOD,A000423,20,0,0.51,0,4,218000,0,1,1,6,0,3,,保证,否,其他,4,3,0,7.402289775
GOOD,A000424,10/MISS,0,0,1,1,50000,0,0,1,0,0,0,,保证,否,自置,11,2,0,3.6666666667
GOOD,A000425,20,0,0.69,1,1,0,0,0,1,1,0,0,,保证,否,自置,6,10,0,0
GOOD,A000426,10/MISS,0,0.81,1,2,30000,0,0,1,1,0,1,,保证,否,自置,7,0.5,0,3.4474199509
GOOD,A000427,10/MISS,0,0,2,0,0,0,0,1,0,0,0,,保证,否,其他,,10,0,0
GOOD,A000428,20,0,0.84,0,2,99477,0,1,1,1,0,0,80.82,保证,否,自置,1,1,0,6.8549022834
BAD,A000429,20,1,0.47,0,4,0,0,1,0.99,10,0,0,,信用,否,自置,2,10,0,20
GOOD,A000430,20,0,0.11,2,3,50000,0,1,1,4,0,0,,信用,否,其他,,0.14,0,0
GOOD,A000431,10/MISS,0,0.42,0,0,60000,1,2,0.84,5,0,0,,保证,否,自置,3,0.48,0,2.0350262373
GOOD,A000432,20,0,0,2,6,50000,0,1,0.95,1,0,0,,保证,否,自置,1,10,0,0
GOOD,A000433,20,0,0.5,0,4,127500,0,0,1,2,0,0,,保证,否,自置,4,0.19,0,0.9696947658
GOOD,A000434,20,0,0.19,0,9,490341.3188,0,1,0.98,8,0,0,,保证,否,其他,,0.1,0,1.4201944171
GOOD,A000435,20,0,0.28,0,3,5000,0,0,1,3,0,0,,信用,否,其他,,0.54,0,0
GOOD,A000436,10/MISS,0,0.71,0,2,30000,0,0,1,6,0,0,442.17,保证,否,自置,6,3.33,0,2.8877655002
GOOD,A000437,20,0,0.56,8,7,490341.3188,0,1,1,6,1,2,,保证,否,自置,18,0.18,0,0
GOOD,A000438,20,0,0.44,3,4,130000,0,1,1,8,1,1,168.19,保证,否,自置,2,0.25,0,0.7915633281
GOOD,A000439,10/MISS,0,0.59,0,3,800,0,0,1,6,0,2,,保证,否,自置,1,10,0,2.9844510102
GOOD,A000440,20,0,0.27,1,1,11,0,1,0.95,5,0,2,,保证,否,自置,3,1,0,9.0172386079
GOOD,A000441,20,0,0.82,0,3,170000,0,2,0.98,4,1,2,342.57,抵押,否,自置,10,0.9,1.6,0
GOOD,A000442,20,0,0.38,2,5,6100,0,2,1,10,1,2,,保证,否,自置,2,0.13,0,3.4114685993
GOOD,A000443,20,0,0.95,0,0,100000,0,0,1,2,0,0,827.3,保证,否,自置,1,1.5,0,2.2156573117
GOOD,A000444,20,0,0.4,1,6,1500,0,1,0.97,5,0,0,,保证,否,自置,14,0.4,0,1.0162569684
GOOD,A000445,10/MISS,0,0.7,0,1,800,0,0,1,3,0,1,,保证,否,自置,5,1.6,0,3.7415114459
